,label,name,party,wahlkreis,x,y,digital,familie,demokratie,natur,arbeit,top_word_0,top_word_1,top_word_2,top_word_3,top_word_4,top_word_5,top_word_6,top_word_7,top_word_8,top_word_9,top_word_10,top_word_11,top_word_12,top_word_13,top_word_14,top_word_15,top_word_16,top_word_17,top_word_18,top_word_19,top_word_20,top_word_21,top_word_22,top_word_23,top_word_24,top_word_25,top_word_26,top_word_27,top_word_28,top_word_29,top_word_30,top_word_31,top_word_32,top_word_33,top_word_34,top_word_35,top_word_36,top_word_37,top_word_38,top_word_39
354,marion-schneider,Marion Schneider,Parteilos,Jena - Sömmerda - Weimarer Land I,-1046.646,628.547,0.016506551515989402,0.06049049263946391,0.14555575560213552,0.05183537224140247,0.035893073050048664,Behandlung,Natur,nötig,regional,durchführen,geltend,neben,Verwaltung,Volksentscheid,Gewinn,Macht,Reform,denken,Grundgesetz,Stärkung,beschränkt,berufstätig,Wohlstand,nachhaltig,schafft,Verteidigungs,extremen,verwandeln,entdecken,besagen,Volksinitiative,Bürgerkomitee,Klinik,festgelegt,kriegerischen,Effizienz,Überwindung,Truppe,unterstützen,Fallpauschalen,Umwandlung,Kaufkraft,Atomwaffe,Feind,Artensterben
355,christel-sprosler,Christel Sprößler,SPD,Darmstadt,1042.0668,-372.6556,0.02197642297875159,0.13341446770493345,0.03338315664048761,0.002465360428398444,0.04595742360955373,Stadt,Darmstadt,Kommune,Bildung,Landkreis,Schaffung,Herkunft,bedeuten,Arbeit,wegziehen,ausgestatteter,zukunftsthema,ermöglichen,Aufgabe,Bund,lieb,Wahlkreis,sicher,fungieren,Umgebung,frühzeitig,Bereitstellung,Freizeit,Mieterhöhung,selbstbestimmte,Planbarkeit,beide,fu,Schwerpunktthema,adäquat,aufheben,zusammenführen,Anpassung,Meisterprüfung,Wohngeld,Motivation,glaubwürdig,Begrenzung,entgegenwirken,werben
356,sabine-gollombeck,Sabine Gollombeck,AfD,Berlin-Steglitz-Zehlendorf,-1148.332,401.50156,0.0,0.06637581012843596,0.12903095851277885,0.0,0.02553520232302027,erbringen,besinnen,Wahrscheinlichkeit,gebühren,zukommen,nationalstaatlich,Rückbesinnung,Frühsexualisierung,Studie,Recht,Wofür,Schließung,Dauer,Aufstockung,traditionell,sofortig,vermeiden,Steuergeld,geltend,verwenden,Einhaltung,Wiederherstellung,derzeitig,diejenigen,kämpfe,Rechtsstaat,leiden,zukünftig,Sozial,falsch,Grundrecht,Umverteilung,sagen,Grenze,Personal,lehnen,sofort,Volk,gewährleisten,dringend
357,dr-karamba-diaby,Dr. Karamba Diaby,SPD,Halle,550.32166,71.05004,0.012455544237527377,0.08230482379899305,0.016859221752872692,0.0,0.06482825051388988,fu,Dafu,mu,ssen,Kinderarmut,unterstu,Fu,Halle,Elternteil,Tarifbindung,weiterhin,stärken,Familiengeld,Befristungen,klar,einsetzen,Sicherheit,abschaffen,befristen,quantitativ,beugen,aufgestellt,reinander,nschte,jahrzehntelanger,berlastung,bildungseinrichtungen,ber,Solidarisches,hören,vorlegen,tariflich,honorieren,Seien,Sachgrundlos,ten,weltoffenen,Freiheit,Region,sicheres
358,paul-bunjes,Paul Bunjes,DIE GRÜNEN,Kaiserslautern,382.75757,313.73642,0.0,0.0,0.0,0.10678962966722813,0.0,Verelendung,tolerante,Vertreibung,außerdem,leben,Planet,beitragen,Klimaschutz,Kosten,konsequent,offen,kämpfen,Umwelt,Welt,setzen,Gesellschaft,gewählt,gewiß,gesellschaftlich,gewiss,gewinnen,gesetzeswidrig,gewähren,gewährleisten,gewähltes,gewerkschaftlich,gesichert,gesetzlich,gewaltbereiten,getrennt,gewöhnen,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gewaltsam,gewaltig
359,enrico-corongiu,Enrico Corongiu,SPD,Weilheim,570.0747,276.2706,0.0,0.0,0.044257022605833696,0.0,0.08300047838128957,gerecht,Arbeitsverhältnis,Gesundheitspolitik,Außenpolitik,heißen,friedlich,sicher,Recht,setzen,Rente,gewiss,gewiß,000,gewähltes,gewinnen,gewähren,gewährleisten,gewöhnen,gewählt,gewerkschaftlich,gewaltbereiten,gewaltig,gewünscht,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gewaltsam,gezielt,glasfaser,giftig,grundeinkommen,großzügig,großkonzerne
360,eva-schreiber,Eva Schreiber,DIE LINKE,München-Land,409.9296,-33.527096,0.014698527329669475,0.006261822351933784,0.013559155089621288,0.13406476232770698,0.08907543803896219,positiv,Daseinsvorsorge,setzen,Versorgung,ökologisch,bevorzuge,Geschäftsfeld,bedarfsgerechte,handelsabkommen,Entwurf,frei,Bild,Radschnellweg,wehren,gesundheitlich,weitgehend,Begrenzung,erreichbar,TiSA,vermitteln,CO2,Abrüstung,Kandidatur,Gesundheitsversicherung,Stopp,Rüstungsexport,gerechtes,dagegen,Waffe,Klimawandel,Gemeinwohl,zusammenleben,Profit,CETA,ÖPNV,Massentierhaltung,beitragen,Finanzierung,engagieren,Handel
361,tobias-huth,Tobias Huth,DIE LINKE,Hanau,561.30963,498.88156,0.007991972973741455,0.01868099924285566,0.018368636037383958,0.0,0.11659590262755552,neoliberal,landen,linker,Arbeitsverhältnis,prekär,Initiative,persönlich,Integration,Gesellschaft,welcome,widersetzen,salonfähig,arbeitskreise,arbeitsleben,Altersarmut,Rentenreform,zurücknehmen,180,unbefristete,Migrantinnen,erwerbsleben,Gedankengut,Rechtes,klaffen,Flüchtlingsheim,rückgängig,bemühen,unmissverständlich,entgegensetzen,Gewerkschafter,Aktion,beispiellos,traurig,Regierungspartei,unterstützen,Beschäftigungsverhältnis,aufzeigen,faschistisch,nationalistisch,geflüchteten
362,gernot-laude,Dr. Gernot Laude,AfD,Main-Taunus,-1189.927,280.892,0.0008816523348384806,0.0,0.15091207010454566,0.002539050965095253,0.018615364858360208,GG,Euro,Islam,Regierung,Meinungsfreiheit,Europa,Artikel,Mitgliedsland,Parlament,benötigen,gemäß,Haftung,Beendigung,Wiederherstellung,demokratisch,Vertrag,einschränken,Medium,Kriminalität,Justiz,Schuld,derzeit,Regel,hoch,Demokratie,sowie,regierungsnähe,aus,intolerante,regionales,wanderung,schränken,antisemitisch,niedrigqualifizierter,derzeitigen,zerbricht,individualrecht,theoretisch,infolge,autokratischen
363,patrick-meinhardt,Patrick Meinhardt,FDP,Vorpommern-Rügen - Vorpommern-Greifswald I,-422.1535,-726.2472,0.042228202354649316,0.05673280005888472,0.022307569857782057,0.0,0.00260743774236498,Demokrat,meinhardt,patrick,ruege,Berlin,laden,Wahltag,bestmöglichen,bald,niemandem,wunderbar,Berg,frei,Mitbürgerinnen,überbordend,schenken,Grüßen,vorne,danach,neu,Mitbürger,schreiben,voranbringen,mutig,Koalition,Kontakt,Geldbeutel,Direktkandidat,freie,regieren,Abbau,vertrauen,September,Herkunft,Liebe,Art,Hand,vertreten,Bürokratie,denken
364,dr-michael-von-abercron,Michael von Abercron,CDU,Pinneberg,154.95879,-709.8142,0.02324270431212198,0.0785960252634818,0.002040788968886244,0.03981138653274215,0.002509434018355675,Hamburg,zahlreich,kurz,Ehrenamt,Landwirtschaft,wertschätzen,Gleis,Eigenheimbau,Lösungsweg,respektvollen,Kitt,Breitbandversorgung,Ehrenamtliches,Planungssicherheit,Arbeits,Bein,Infrastruktur,zusammenhält,Metropole,Metropolregion,dritter,Ausbildungsplatz,stärken,Familie,Struktur,Schiene,Bedeutung,Anbindung,Ziel,gegenseitig,innovativ,breit,schreiben,Dialog,attraktiv,vielfältig,Deswegen,miteinander,Respekt,Verbesserung
365,jan-nolte,Jan Nolte,AfD,Waldeck,-533.24225,316.96323,0.0,0.0388682247277011,0.056610963707454526,0.0,0.08260795803092541,EU,Asylzentrum,Lebensarbeitszeit,UNHCR,selbstbewusst,Strafe,realisieren,Abschiebung,Bargeld,Berücksichtigung,Afrika,rein,Rente,Sozialsystem,Kriminalität,national,Reduzierung,Höhe,hart,Einfluss,angemessen,Arbeitsmarkt,Zuwanderung,vertreten,Polizei,deutlich,Stärkung,Abschaffung,Interesse,Kind,gewiß,giftig,ggf,gezielt,gewiss,gewerkschaftlich,gewaltsam,gewöhnen,gewaltig,gewährleisten
366,karin-schafer,Karin Schäfer,DIE VIOLETTEN,Oberhausen - Wesel III,-534.41895,525.2428,0.013951334085535541,0.0046315481220117975,0.05165115673870452,0.002556600005392937,0.01825398192145282,System,wer,Freude,freiwillig,wiederum,positiv,eigentlich,Möglichkeit,ausprobieren,zufügen,zufriedener,irgendein,befürfnissen,entdecken,Gesundheitssystems,Verwaltungsaufwand,nachlesen,Bundestagswahlprogramm,Bewusstsein,Allgemeinwohl,Bürokratismus,ganz,Bedingungslosen,Utopie,übermäßig,dahin,Kreativität,entfalten,erweitern,haben,Potenzial,ankommen,Schaden,Volksentscheide,Vision,Augenhöhe,begegnen,fangen,Wertschätzung,Nein
367,ophelia-nick,Dr. Ophelia Nick,DIE GRÜNEN,Mettmann II,192.99326,-208.07144,0.0,0.04244754025558745,0.019402312300259128,0.11081257837801277,0.0,drin,branche,mittel,drauf,knapp,Chancengerechtigkeit,werdend,Verbraucher,schreiben,sauber,Tierschutz,Nachhaltigkeit,Industrie,Tier,Transparenz,genug,Natur,Landwirtschaft,klar,hoch,setzen,Kind,gewählt,gewiß,gewiss,gewaltig,gewerkschaftlich,gesetzeswidrig,gesetzlich,gesichert,gespalten,gestalten,gestern,gewinnen,gesteuerte,gesunde,gesundheitlich,getrennt,gewaltbereiten,gewähltes
368,roland-hartwig,Dr. Roland Hartwig,AfD,Rheinisch-Bergischer Kreis,-882.8993,499.31592,0.0,0.006390372317376236,0.03742273446842952,0.009945285816417293,0.007678019258254137,Fehlentwicklung,zunehmend,treten,panikartig,rechtstaatlichkeit,denkender,Innen,hinzu,fundamental,unkontrollierte,gerichtet,Sparer,72,geschweige,Inflation,Charta,Nullzinspolitik,unkontrolliert,primär,Anwendung,Übernahme,umgehend,außenpolitisch,deutsch,Verlust,konservativ,verschieben,Weltkrieg,verlässliche,diskutieren,durchführen,haben,sachlich,Souveränität,Massen,ausländisch,geltend,stetig,entgegen,Wiederherstellung
369,sabine-kader,Sabine Kader,DIE PARTEI,Köln I,-58.32219,253.23703,0.0,0.0,0.0,0.0,0.0,wollt,Name,einfach,Dafür,000,gewöhnen,gewährleisten,gewähren,gewähltes,gewählt,gewiß,gewiss,gewinnen,gewerkschaftlich,gewaltsam,gewaltig,getrennt,gewünscht,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,gewaltbereiten,gezielt,giftig,geschäftsmodell,grundlegend,grundeinkommen,großzügig,großkonzerne,griechisch,grenzüberschreitend
370,christian-horn-3,Christian Horn,PIRATEN,Suhl - Schmalkalden-Meiningen - Hildburghausen - Sonneberg,-337.95398,-330.01892,0.02316826199630992,0.03824670885763919,0.036647165440625816,0.0358254258561579,0.09663611994592664,im,Thüringen,beschäftigter,vorstellen,Bereich,Barriere,etwa,Koalition,Bildungseinrichtung,Erhaltung,abbauen,öffentlich,Infrastruktur,bzw,Personal,betreffen,innerer,Angebot,wenig,Reform,Sicherheit,setzen,Verkehr,investieren,tun,beim,ökologisch,Bildung,Gesetz,zugewanderte,Überscheidung,wozu,ausgebildetes,Ort,schon,Vervollständigen,Piratenpartei,dezentrale,Gegebenheit,Jahrgang
371,holger-hexgen,Holger Hexgen,AfD,Mönchengladbach,-410.86478,367.94058,0.008230929082722079,0.0,0.03140531435797792,0.0,0.02957174490870954,Vorleistung,Kaufkraft,Währung,haben,aufgrund,import,ansteig,Einführung,Mark,hinsichtlich,herabsetzen,konkurrieren,Inlandsnachfrage,Euro,Schnitt,Rettungspolitik,Inland,deutsch,aufwerten,realisieren,ausländisch,Rückkehr,billig,Bargeld,Masse,niemals,Aufklärung,50,setzen,zunächst,Erhaltung,derzeitig,ca,Preis,Produkt,beispielsweise,Ausland,Gehalt,Geldbeutel,unterschiedlich
372,kristin-krumm,Kristin Krumm,FDP,Helmstedt - Wolfsburg,-88.717384,-399.35138,0.05176757279542003,0.054682234661036166,0.0,0.0,0.0,Biografie,anstehend,Glasfasernetz,Überzeugung,zukunftsfähig,Vereinbarkeit,Außerdem,bzw,Veränderung,entwickeln,Beruf,digital,Lösung,Investition,besonders,Infrastruktur,Familie,setzen,gesteuerte,giftig,ggf,gesund,gezielt,gesunde,gewünscht,gesundheitlich,gewöhnen,gewinnen,gewerkschaftlich,gewähren,gewähltes,gewählt,gewiß,gewaltbereiten,glasfaser,gewaltig,gewaltsam,gewiss,gewährleisten,getrennt
373,dr-gesine-lotzsch,Dr. Gesine Lötzsch,DIE LINKE,Berlin-Lichtenberg,401.30655,234.55797,0.0,0.02214972549082788,0.0,0.0,0.09092807655088324,steuersystem,kindergärten,Rüstungsprojekt,angleichen,Geld,verschwendet,sinnlos,fließen,vorsitzend,beschließen,besteuern,gerechtes,bisher,Reichtum,leider,Hochschule,gelingen,durchsetzen,Mindestlohn,bekämpfen,Armut,endlich,einsetzen,gerecht,Schule,stark,gewaltbereiten,gewählt,gesichert,gewiß,gespalten,gestalten,gewaltig,gestern,gesteuerte,gewinnen,gewerkschaftlich,gesund,gesunde,gesundheitlich
374,kerstin-taubner-benicke,Kerstin Täubner-Benicke,DIE GRÜNEN,Starnberg - Landsberg am Lech,367.53976,-243.649,0.009543917925410315,0.04250687005753115,0.049036438720871975,0.11362514320160948,0.0723054842285832,abwarten,Wahl,ökologisch,orientierungslosen,aufsetzen,solidarisch,Menschenwürde,Regierungsverantwortung,scheideweg,schnüren,Klimaschutzgesetz,Paket,Abgas,einstehen,Bundestagswahlkreis,schädlich,Mobilpass,ergreifen,Politikwechsel,Europa,Garantierente,Hoffnung,Menschlichkeit,10,Welt,Breitbandausbau,Hass,überwinden,planen,erlauben,voranbringen,Koalition,2030,Ausstieg,Auto,legen,je,Mut,Fortschritt,ÖPNV
375,annette-wittmutz,Dr. Annette Wittmütz-Heublein,FDP,Köln II,850.5097,-29.525402,0.015433290361966159,0.09120209167036428,0.02433988451952904,0.0,0.027519281303260347,Gesellschaftspolitik,zeitnah,Voraussetzung,bunten,modularen,Abschaffung,finanziell,Förderung,klein,Wochenarbeitszeit,Begünstigung,Verschiebung,vielfältigen,Personalschlüssel,sprachlich,Beibehaltung,maximalen,betreuen,andernfalls,Arbeitszeitgesetz,zurecht,entbürokratisiert,zusammenlebens,arbeiten,Erzieher,festgelegt,Eigenheims,Einwanderungsrecht,jenseits,zeitgemäß,Punktesystem,Grunderwerbssteuer,Bleibeperspektive,Hinzuverdienstgrenze,begründen,integriert,füreinander,verbessert,Erwerb,Asylverfahren
376,malte-kaufmann,Dr. Malte Kaufmann,AfD,Heidelberg,-866.351,126.93154,0.0,0.04429181689288607,0.1613116462888573,0.0,0.013653471610763471,patriotisch,Europapolitik,konservativ,bürgerlich,Schweizer,Ehe,Wahlkampf,Wirtschaftspolitik,Vorbild,Schwerpunkt,Wert,schützen,erhalten,Demokratie,stärken,sowie,Familie,Bürger,gewinnen,glücklich,gewerkschaftlich,go,greifen,gewaltsam,grenzüberschreitend,gewaltig,gewaltbereiten,getrennt,gewiss,gleichzeitig,gesund,gesteuerte,gestern,gestalten,gespalten,griechisch,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich
377,astrid-zum-felde,Astrid zum Felde,AfD,Stade I - Rotenburg II,-1114.4342,609.85004,0.0,0.0,0.15053426975799838,0.009385168585937092,0.002257780933946853,Volk,unerlässlich,Herstellung,Elite,deutsch,Grundgesetz,halten,sehen,Aufarbeitung,Vollendung,Größenordnung,Verschwendung,Grundfest,seit,Gültigkeit,Landesebene,Ansicht,millionenfachen,diverser,mittelfristig,Gewaltenteilung,Weltkrieg,stabiles,146,Rettung,Fundament,speziell,Einheit,Feld,März,diskutieren,Staat,Souveränität,Fehlentwicklung,engagiere,nennen,Volksabstimmungen,Steuergeld,Aufbau,Wille
378,hans-jorg-muller,Diplom-Volkswirt Hans-Jörg Müller,AfD,Traunstein,-960.95355,401.35883,0.0,0.011872543770960208,0.12143605190954498,0.0,0.005118305379498364,Russland,Zusammenarbeit,Dienstleister,Leistungsträger,Herrschaft,Mentalität,Gesellschaftspolitik,wohle,Verhinderung,Westen,angestellter,Unternehmer,Schweizer,Stattdessen,umgekehrt,eng,Arbeiter,Volksabstimmung,Bürger,Mutter,Richtung,Vorbild,Klasse,Volk,Außenpolitik,dienen,ändern,aktuell,gehören,deutsch,Wirtschaft,stärken,gewiss,gewähltes,gewählt,gewährleisten,gewiß,griechisch,großkonzerne,gewähren
379,gisela-vierrath,Gisela Vierrath,DKP,Cottbus - Spree-Neiße,32.46252,363.22925,0.0,0.0,0.0061428827421234925,0.013707713068179354,0.002629133378655539,DKP,Cottbus,Erde,Frieden,wohlgefallen,aufzeigt,Montag,Friedensinitiative,leer,Reiter,Mitwirkung,Friedensbewegung,Daraus,Himmel,Wahlversprechen,abgeben,nennen,Ungerechtigkeit,beseitigen,setzen,Ziel,warum,Organisation,Rahmen,fallen,bisher,Weg,Zusammenarbeit,zwei,heißen,konsequent,Krieg,finanziell,seit,deutsch,einsetzen,Welt,gesteuerte,gesund,gesunde
380,jurgen-weber-3,Jürgen A. Weber,FDP,Ennepe-Ruhr-Kreis II,-69.5641,-150.64378,0.0,0.0,0.0,0.0,0.0,Stichwort,Pflegenotstand,Gesundheitspolitik,Krankenversicherung,Schwerpunkt,liegen,gehend,gewöhnen,gewährleisten,gewähren,gewähltes,gewählt,gewiß,gewiss,gewinnen,gewerkschaftlich,gewaltsam,gewaltig,gewaltbereiten,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,gewünscht,gezielt,ggf,giftig,grundlegend,grundeinkommen,großzügig,großkonzerne,griechisch
381,steffen-holger,Steffen Holger,FREIE WÄHLER,Plön - Neumünster,-406.57428,102.17724,0.027676931865071502,0.0,0.04741945428500705,0.0,0.0,Direktwahl,Sperrklausel,Schiff,Tempo,1000,Kommunalpolitik,Bundespräsident,Kommunalwahl,direkte,Radschnellweg,Radweg,Verkehrspolitik,Schweiz,Volksabstimmung,Autobahn,Verbesserung,Vorbild,digital,Abschaffung,Ausbau,Demokratie,getrennt,gewöhnen,gewährleisten,gesteuerte,gewähren,gesichert,gespalten,gewähltes,gewählt,gestalten,gewiß,gewiss,gesund,gesunde,gewerkschaftlich,gewaltsam,gewaltig,gewaltbereiten,gestern
382,constanze-freifrau-tucher-von-simmelsdorf,Constanze Freifrau Tucher von Simmelsdorf,ÖDP,Augsburg-Land,-336.71713,-256.766,0.007905320180822642,0.0,0.05203006667209957,0.10219723690125904,0.011689916327749076,Landwirtschaft,integrieren,Konzept,Einwanderungsgesetz,Einsatz,Straße,ausgelaugt,Überschwemmung,deklariert,saisonal,resultieren,ständigem,Religionsgemeinschaft,Sponsoring,güterverkehr,mahnen,handelsabkommen,Vogel,Franziskus,Satzung,gentechnisch,tatsächlichen,Flüchtlingsproblematik,kleinbäuerlich,respektvoll,Grundwasser,Fairhandel,Papst,Monokultur,Frucht,Saatgut,begünstigen,Entwicklungsland,kanadischem,untergraben,hauptsächlich,Insekt,fördern,Spende,holen
383,cornelia-kerth,Cornelia Kerth,DIE LINKE,Hamburg-Wandsbek,205.17627,233.41537,0.0052410826973881535,0.00739374583733657,0.003253547297799791,0.017980053629766738,0.01209319101403343,quot,global,antisoziale,wabern,beidem,überfremdung,raubt,mutigsten,kompromisslos,flüchtend,Wirtschaftsordnung,ernstzunehmend,Beides,demokratie,Verwüstung,wenigsten,einzuziehen,Mittelmeer,rassistisch,Ausdruck,Forum,Festung,Umweltkatastrophe,Nachbarland,behandeln,Wirtschaftsflüchtlinge,Europa,Wirkung,entfalten,globalisiert,drohen,Darüber,unterwegs,wagen,einfordern,schaffen,wenigen,Position,gefährlich,Hetze
384,helge-lindh,Helge Lindh,SPD,Wuppertal I,-32.71061,-442.35144,0.057996917826389036,0.09942564726633964,0.0757595746331144,0.0038979273607141853,0.09747769058092152,fordern,sozial,einzeln,Investition,auseinandergehen,permanent,Einwanderungsgesellschaft,Auftraggeber,Steuergeschenk,Zusammenleben,Würdigung,wichtiges,abfinden,schere,Ehrenamtliches,selbstbestimmter,Gehör,ungeachtet,Eintrittsalter,modernes,Aufbruch,Deshalb,Integrationspolitik,begreifen,solidarrente,Element,Nationalität,Nachbarschaft,Alleinerziehenden,wagen,Stabilisierung,Familie,Realität,Rentensystem,planen,neu,Absicherung,Wunsch,Gleichberechtigung,gerechtes
385,patrick-hans-peter-siegert,Patrick H.P. Siegert,DIE PARTEI,Mannheim,-167.69102,80.22046,0.0,0.0,0.017364896288815285,0.0,0.0,Mannheim,Naturalie,Sohn,musikalisch,Mannheimer,ernstzunehmend,täuschen,Transparent,ansprechen,befassen,anständige,Ruf,Tourist,Bier,Parteispenden,Vorschlag,Inhalt,versorgen,Korruption,folgen,überhaupt,lohnen,Schluss,Haushalt,Form,leisten,Million,international,Thema,öffentlich,weit,gleichwertig,gewiss,gewiß,gewinnen,glücklich,gewaltsam,gewerkschaftlich,gewählt,gewaltig
386,wolfram-steinhage,Wolfram Steinhage,DIE LINKE,Heinsberg,1196.9137,320.0524,0.0,0.14773107273591274,0.015746010502178862,0.0,0.20982074150651475,Rente,Euro,Bildung,Gebühr,40,daher,zugang,zeit,se,Umfalle,Folgende,Kindererziehung,abschlagsfrei,Geld,öffentlich,130,aufwerten,Erwerbslosigkeit,gleiche,wert,absichern,65,Aufstockung,sofortig,050,Ost,Ausgabe,gleichermaßen,Bildungspolitik,bilden,teilhaben,West,Studium,60,53,abhängig,mindestens,kosten,Daseinsvorsorge,jährlich
387,ute-koczy,Ute Koczy,DIE GRÜNEN,Lippe I,372.43262,-171.29327,0.0,0.01545647661216218,0.006240219432267474,0.08660209224765987,0.020499192644189944,global,Ort,gebieten,Fairen,Slogan,Einhalt,Lippe,Mädchen,verabschieden,vereint,Aufstockung,sauberes,Nation,gerechte,Rüstungsexport,wirksam,verwirklichen,gezielt,Deswegen,beginnen,Klima,Wasser,Fluchtursache,beitragen,Handel,Lebensgrundlage,Erhalt,Flüchtling,stoppen,gute,weltweit,bekämpfen,Entwicklung,nachhaltig,Frau,Geld,statt,fördern,Gerechtigkeit,Welt
388,lea-joy-friedel,Lea Joy Friedel,DIE PARTEI,Berlin-Mitte,-55.550575,-6.9974694,0.0,0.0,0.0,0.0,0.0,süß,all,000,gewöhnen,gewährleisten,gewähren,gewähltes,gewählt,gewiß,gewiss,gewinnen,gewerkschaftlich,gewaltsam,gewaltig,gewaltbereiten,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,geschäftsmodell,gewünscht,gezielt,ggf,giftig,grundlegend,grundeinkommen,großzügig,großkonzerne,griechisch,grenzüberschreitend,greifen
389,ute-vogt,Ute Vogt,SPD,Stuttgart I,272.437,-11.447203,0.0214498017697494,0.030122354077451587,0.07738797585174532,0.10487141840163937,0.025152847613095983,arbeiten,bleiben,gesund,Herkunft,leben,bezahlbar,Lebensraum,Erderwärmung,Umwelt,Agrar,respektvoll,unterschiedlichster,Streit,Vorstellung,achten,umgehen,aufwerten,Vordergrund,Gewässer,Trinkwasser,Demokratie,aufhalten,Stuttgart,frisch,sauberes,genügend,Diskussion,Geschlecht,Vision,Satz,unantastbar,Erziehung,Arbeitswelt,bilden,begrenzen,Nahrung,gegenseitig,verbindlich,sauber,Luft
390,tevfik-ozkan,Tevfik Özkan,SPD,Diepholz - Nienburg I,-31.846426,439.7673,0.0,0.01078803418405536,0.07508846807710168,0.0,0.003677580666089237,vertrauen,bestreben,Ansprechpartner,nämlich,gewinnen,ernst,definieren,Kandidat,ständig,Dialog,Anspruch,wachsen,Deswegen,gegenüber,sowohl,Sorge,abgeordneter,vertreten,Teilhabe,denen,Heimat,Problem,halten,Möglichkeit,nehmen,Berlin,Interesse,klein,Dafür,bleiben,Region,Gerechtigkeit,Zeit,Demokratie,Gesellschaft,gesunde,gewünscht,gesundheitlich,getrennt,gewaltbereiten
391,rafael-hauptmann,Rafael Hauptmann,AfD,Donau-Ries,-1333.5393,358.93875,0.008395408214904466,0.07732075558411666,0.20866145486294332,0.03257603998049827,0.010503270366006016,bayerisch,Bürger,fordern,beenden,staatlich,Abwicklung,Sofortiger,Föderalismus,Bevormundung,Einwanderer,Türkei,Verbraucherschutz,entscheiden,Freihandel,Stopp,schützen,Russland,Bau,Bayern,Privatisierung,öffentlich,Recht,Folge,Verbot,Einwanderung,Ende,Gesetz,zollfreien,bindende,raucht,isst,dezentralisiert,atlantisch,sanitäts,befindlicher,wahrnehmbaren,süd,anlaufen,asiatisch,wiedereinzuführen
